OrderID,OrderDate,CustomerID,Region,Category,Product,Quantity,Price,Cost,Revenue,Profit,Returned
246,2024-08-19 11:20:47.314623,3869,West,Beauty,Cream,4,20456.07,12817.89,81824.28,30552.72,No
247,2024-04-01 11:20:47.314623,4234,South,Electronics,Headphones,2,33029.17,29620.23,66058.34,6817.88,No
248,2024-07-28 11:20:47.314623,4791,West,Home,Table,2,36434.52,23475.88,72869.04,25917.28,No
249,2024-03-10 11:20:47.314623,1956,East,Electronics,Tablet,3,46612.07,33087.11,139836.21,40574.88,No
250,2024-09-04 11:20:47.314623,5067,North,Home,Sofa,2,12992.9,7923.98,25985.8,10137.84,No
251,2024-05-30 11:20:47.314623,1160,North,Clothing,Shirt,2,34964.4,19489.66,69928.8,30949.48,No
252,2025-04-10 11:20:47.314623,5493,South,Beauty,Facewash,2,17245.83,13078.09,34491.66,8335.48,No
253,2025-02-01 11:20:47.314623,2300,South,Beauty,Shampoo,1,35936.97,25805.91,35936.97,10131.06,No
254,2025-10-22 11:20:47.314623,5911,West,Beauty,Facewash,2,7277.38,3836.13,14554.76,6882.5,No
255,2024-07-24 11:20:47.314623,4987,East,Home,Chair,4,22985.62,19609.37,91942.48,13505.0,Yes
256,2024-12-26 11:20:47.314623,2527,North,Electronics,Mobile,3,9344.76,6570.15,28034.28,8323.83,No
257,2025-01-06 11:20:47.314623,2218,East,Home,Chair,4,16955.02,10751.65,67820.08,24813.48,No
258,2024-04-22 11:20:47.314623,5496,West,Beauty,Cream,4,35838.34,29091.54,143353.36,26987.2,No
259,2025-05-07 11:20:47.314623,5735,South,Beauty,Facewash,2,11820.82,6440.41,23641.64,10760.82,No
260,2024-02-27 11:20:47.314623,4104,South,Beauty,Shampoo,3,34307.22,23655.24,102921.66,31955.94,No
261,2026-02-12 11:20:47.314623,3735,West,Beauty,Facewash,4,24897.82,17914.21,99591.28,27934.44,No
262,2024-04-23 11:20:47.314623,5555,West,Clothing,Shoes,3,4783.42,3874.81,14350.26,2725.83,Yes
263,2025-05-06 11:20:47.314623,1954,South,Beauty,Lipstick,2,19457.4,12610.3,38914.8,13694.2,No
264,2024-03-27 11:20:47.314623,5565,South,Home,Table,4,43486.47,36614.98,173945.88,27485.96,No
265,2025-08-07 11:20:47.314623,4446,North,Beauty,Shampoo,1,49466.69,38537.97,49466.69,10928.72,No
266,2025-04-03 11:20:47.314623,2045,East,Sports,Bat,4,18572.27,15014.38,74289.08,14231.56,No
267,2024-11-05 11:20:47.314623,2693,North,Clothing,T-shirt,4,2932.76,2603.21,11731.04,1318.2,No
268,2025-11-16 11:20:47.314623,4436,North,Beauty,Shampoo,3,6683.35,5599.99,20050.05,3250.08,No
269,2024-05-13 11:20:47.314623,1562,North,Sports,Football,3,39449.79,25197.19,118349.37,42757.8,No
270,2024-06-25 11:20:47.314623,3485,West,Home,Sofa,3,32858.2,24917.18,98574.6,23823.06,No
271,2025-09-26 11:20:47.314623,4354,South,Clothing,Shirt,2,14393.6,12197.78,28787.2,4391.64,No
272,2024-04-11 11:20:47.314623,1225,South,Beauty,Perfume,3,19686.67,13978.49,59060.01,17124.54,No
273,2024-05-06 11:20:47.314623,5893,East,Home,Chair,2,40595.28,31385.02,81190.56,18420.52,No
274,2025-08-12 11:20:47.314623,1959,North,Sports,Football,3,20772.88,11817.78,62318.64,26865.3,No
275,2025-05-05 11:20:47.314623,5548,South,Clothing,Jeans,1,37837.51,31267.62,37837.51,6569.89,No
276,2025-05-06 11:20:47.314623,4067,North,Beauty,Facewash,3,14901.24,11965.46,44703.72,8807.34,No
277,2025-08-24 11:20:47.314623,1815,North,Home,Cookware,2,36295.63,31053.0,72591.26,10485.26,No
278,2025-08-21 11:20:47.314623,5754,North,Clothing,Shirt,2,23426.59,18367.84,46853.18,10117.5,No
279,2025-09-03 11:20:47.314623,5642,South,Sports,Football,4,27358.64,23275.64,109434.56,16332.0,No
280,2025-01-09 11:20:47.314623,4120,North,Beauty,Facewash,3,30016.91,16956.15,90050.73,39182.28,No
281,2026-02-16 11:20:47.314623,1016,East,Clothing,Jeans,2,22638.62,18687.25,45277.24,7902.74,No
282,2025-05-04 11:20:47.314623,2243,South,Sports,Bat,4,23413.55,20631.71,93654.2,11127.36,No
283,2025-03-27 11:20:47.314623,3205,East,Sports,Treadmill,1,13432.29,11097.8,13432.29,2334.49,Yes
284,2025-10-07 11:20:47.314623,3524,South,Home,Mixer,2,49291.07,36775.63,98582.14,25030.88,No
285,2024-10-15 11:20:47.314623,2069,North,Sports,Treadmill,3,45309.59,39446.53,135928.77,17589.18,No
286,2026-01-08 11:20:47.314623,4444,West,Sports,Bat,1,26463.66,14232.01,26463.66,12231.65,Yes
287,2024-07-22 11:20:47.314623,3565,North,Electronics,Camera,2,1924.54,975.25,3849.08,1898.58,No
288,2024-04-07 11:20:47.314623,2060,West,Sports,Dumbbell,3,8587.71,7609.81,25763.13,2933.7,No
289,2026-02-05 11:20:47.314623,3327,North,Beauty,Cream,2,42725.97,33035.81,85451.94,19380.32,No
290,2024-03-29 11:20:47.314623,4420,South,Clothing,Shoes,3,46554.44,25403.2,139663.32,63453.72,No
291,2025-01-25 11:20:47.314623,1301,East,Beauty,Shampoo,4,8232.35,5235.82,32929.4,11986.12,No
292,2026-02-15 11:20:47.314623,5276,East,Beauty,Perfume,2,36779.03,29405.6,73558.06,14746.86,No
293,2024-04-12 11:20:47.314623,1606,West,Home,Chair,2,31226.56,24986.09,62453.12,12480.94,No
294,2025-05-31 11:20:47.314623,4170,North,Electronics,Laptop,1,15308.57,8695.22,15308.57,6613.35,No
295,2025-06-06 11:20:47.314623,1699,East,Electronics,Headphones,4,21917.35,15080.43,87669.4,27347.68,No
296,2024-08-09 11:20:47.314623,2139,East,Beauty,Lipstick,1,33928.02,27920.2,33928.02,6007.82,No
297,2025-02-15 11:20:47.314623,1190,East,Clothing,T-shirt,2,5244.54,4650.43,10489.08,1188.22,No
298,2025-06-14 11:20:47.314623,3300,North,Electronics,Mobile,4,9614.32,7201.38,38457.28,9651.76,No
299,2025-12-10 11:20:47.314623,1980,South,Electronics,Tablet,3,1859.09,1404.08,5577.27,1365.03,Yes
300,2024-10-05 11:20:47.314623,3975,North,Beauty,Shampoo,4,45129.65,31037.45,180518.6,56368.8,No
301,2025-02-26 11:20:47.314623,2184,North,Electronics,Tablet,4,28780.03,20595.66,115120.12,32737.48,No
302,2025-03-11 11:20:47.314623,4327,West,Home,Cookware,3,26266.69,14172.81,78800.07,36281.64,No
303,2024-07-28 11:20:47.314623,4394,East,Beauty,Facewash,2,35370.78,22631.47,70741.56,25478.62,No
304,2024-07-29 11:20:47.314623,1127,North,Electronics,Camera,2,49419.84,34738.07,98839.68,29363.54,Yes
305,2025-03-09 11:20:47.314623,3065,East,Electronics,Mobile,1,8777.42,5354.16,8777.42,3423.26,No
306,2025-02-22 11:20:47.314623,2816,North,Electronics,Tablet,2,6828.68,4397.2,13657.36,4862.96,No
307,2025-05-21 11:20:47.314623,1569,North,Beauty,Cream,2,14880.59,13221.09,29761.18,3319.0,No
308,2025-03-12 11:20:47.314623,2895,South,Clothing,Jacket,3,45216.42,22702.3,135649.26,67542.36,No
309,2025-05-09 11:20:47.314623,3733,East,Sports,Racket,1,20690.74,12850.14,20690.74,7840.6,No
310,2025-04-21 11:20:47.314623,4863,North,Electronics,Headphones,4,39716.14,29135.03,158864.56,42324.44,Yes
311,2025-08-16 11:20:47.314623,5721,West,Sports,Treadmill,1,10305.82,6302.9,10305.82,4002.92,No
312,2024-08-13 11:20:47.314623,5014,North,Sports,Treadmill,2,24781.55,19096.3,49563.1,11370.5,No
313,2025-11-06 11:20:47.314623,3901,South,Electronics,Camera,1,6548.03,4057.88,6548.03,2490.15,No
314,2025-02-18 11:20:47.314623,2686,East,Electronics,Laptop,4,20762.34,15681.44,83049.36,20323.6,No
315,2025-10-10 11:20:47.314623,4009,North,Sports,Racket,3,13261.64,11139.05,39784.92,6367.77,No
316,2024-11-09 11:20:47.314623,1154,West,Clothing,Shoes,2,27561.69,21042.18,55123.38,13039.02,No
317,2025-09-20 11:20:47.314623,3537,West,Sports,Dumbbell,2,39064.23,20311.6,78128.46,37505.26,No
318,2024-05-05 11:20:47.314623,2409,East,Clothing,Shirt,4,46930.84,38393.43,187723.36,34149.64,No
319,2025-08-07 11:20:47.314623,5057,North,Home,Cookware,3,14335.37,8387.92,43006.11,17842.35,No
320,2025-05-14 11:20:47.314623,1784,West,Clothing,Jeans,1,37207.96,28051.7,37207.96,9156.26,No
321,2024-10-05 11:20:47.314623,4175,East,Beauty,Lipstick,4,44302.5,33612.02,177210.0,42761.92,Yes
322,2025-02-19 11:20:47.314623,5341,West,Electronics,Camera,1,6417.62,5272.04,6417.62,1145.58,No
323,2025-10-19 11:20:47.314623,3806,East,Home,Chair,3,29379.42,20634.03,88138.26,26236.17,No
324,2025-04-19 11:20:47.314623,1537,West,Sports,Bat,3,30669.95,19947.29,92009.85,32167.98,No
325,2024-06-16 11:20:47.314623,2841,West,Clothing,T-shirt,3,13764.78,9734.61,41294.34,12090.51,No
326,2024-07-16 11:20:47.314623,3455,West,Home,Cookware,3,1321.23,949.04,3963.69,1116.57,No
327,2025-01-04 11:20:47.314623,1524,North,Beauty,Facewash,1,12983.81,10758.58,12983.81,2225.23,Yes
328,2025-03-04 11:20:47.314623,3950,South,Clothing,Shirt,4,29319.78,17064.94,117279.12,49019.36,No
329,2025-03-13 11:20:47.314623,5131,North,Sports,Treadmill,4,9982.85,8372.94,39931.4,6439.64,No
330,2024-07-22 11:20:47.314623,5780,South,Sports,Racket,1,14509.79,9377.43,14509.79,5132.36,No
331,2024-08-12 11:20:47.314623,5115,South,Clothing,T-shirt,3,35454.54,28276.59,106363.62,21533.85,No
332,2024-04-23 11:20:47.314623,3368,North,Beauty,Cream,3,20036.12,12708.61,60108.36,21982.53,No
333,2025-05-27 11:20:47.314623,4847,North,Electronics,Tablet,2,3458.18,2709.67,6916.36,1497.02,No
334,2025-09-24 11:20:47.314623,5495,West,Electronics,Camera,2,20078.46,16457.75,40156.92,7241.42,No
335,2024-03-26 11:20:47.314623,3701,South,Sports,Dumbbell,1,49988.49,36152.99,49988.49,13835.5,No
336,2026-01-09 11:20:47.314623,1971,North,Beauty,Perfume,4,13200.37,9871.47,52801.48,13315.6,No
337,2024-08-07 11:20:47.314623,2166,North,Sports,Dumbbell,2,13409.78,10501.26,26819.56,5817.04,No
338,2024-06-03 11:20:47.314623,5929,South,Electronics,Headphones,2,8660.34,6714.98,17320.68,3890.72,No
339,2025-06-14 11:20:47.314623,3774,North,Sports,Bat,4,13727.54,10858.02,54910.16,11478.08,No
340,2024-11-10 11:20:47.314623,2982,West,Clothing,Shoes,2,28822.71,24207.33,57645.42,9230.76,No
341,2024-08-13 11:20:47.314623,1853,North,Clothing,Shoes,4,48237.19,28373.43,192948.76,79455.04,Yes
342,2025-04-06 11:20:47.314623,5146,East,Beauty,Lipstick,1,30463.22,17848.18,30463.22,12615.04,No
343,2024-06-03 11:20:47.314623,4736,South,Electronics,Headphones,2,20610.41,18307.67,41220.82,4605.48,No
344,2025-10-06 11:20:47.314623,4769,East,Beauty,Cream,3,19603.75,16477.51,58811.25,9378.72,No
345,2025-09-08 11:20:47.314623,1574,East,Beauty,Cream,1,1406.45,1036.11,1406.45,370.34,Yes
346,2024-05-26 11:20:47.314623,4261,North,Electronics,Mobile,2,326.61,164.37,653.22,324.48,No
347,2025-05-09 11:20:47.314623,2148,West,Home,Sofa,4,39900.24,33592.14,159600.96,25232.4,No
348,2025-02-18 11:20:47.314623,2715,South,Home,Cookware,1,24610.0,19703.72,24610.0,4906.28,Yes
349,2025-02-28 11:20:47.314623,5777,South,Sports,Treadmill,2,1853.83,1636.1,3707.66,435.46,No
350,2024-12-06 11:20:47.314623,5933,North,Home,Cookware,1,14444.15,7298.12,14444.15,7146.03,No
351,2025-07-02 11:20:47.314623,4854,East,Clothing,Shirt,3,17962.76,9186.34,53888.28,26329.26,No
352,2026-01-12 11:20:47.314623,3491,South,Beauty,Lipstick,2,39207.79,27719.13,78415.58,22977.32,No
353,2025-02-23 11:20:47.314623,3660,East,Sports,Racket,2,21832.46,18392.09,43664.92,6880.74,No
354,2025-02-01 11:20:47.314623,4124,North,Beauty,Perfume,4,39507.15,35419.21,158028.6,16351.76,No
355,2024-06-12 11:20:47.314623,4051,West,Electronics,Headphones,1,31759.96,19945.58,31759.96,11814.38,No
356,2024-09-26 11:20:47.314623,1004,North,Home,Table,3,1850.18,952.0,5550.54,2694.54,No
357,2026-02-08 11:20:47.314623,5869,East,Electronics,Laptop,4,48440.7,28008.57,193762.8,81728.52,No
358,2024-02-28 11:20:47.314623,1876,East,Sports,Bat,2,9235.37,7857.49,18470.74,2755.76,No
359,2024-06-01 11:20:47.314623,1991,South,Clothing,Shoes,4,13925.85,9561.21,55703.4,17458.56,No
360,2024-05-24 11:20:47.314623,5142,South,Home,Table,4,40502.84,34075.96,162011.36,25707.52,No
361,2025-11-02 11:20:47.314623,5364,North,Electronics,Camera,3,9654.03,6541.22,28962.09,9338.43,No
362,2025-10-23 11:20:47.314623,5465,East,Home,Cookware,2,20174.17,10517.92,40348.34,19312.5,No
363,2024-05-18 11:20:47.314623,1635,East,Beauty,Lipstick,3,43276.56,32328.89,129829.68,32843.01,No
364,2025-11-17 11:20:47.314623,2693,North,Clothing,Jeans,2,31936.16,21533.66,63872.32,20805.0,Yes
365,2024-06-05 11:20:47.314623,2682,East,Home,Sofa,1,15243.61,10617.8,15243.61,4625.81,No
366,2025-01-18 11:20:47.314623,5752,East,Clothing,Jeans,1,32273.68,28387.55,32273.68,3886.13,Yes
367,2025-06-10 11:20:47.314623,1119,West,Beauty,Facewash,3,40668.7,27769.81,122006.1,38696.67,No
368,2024-09-08 11:20:47.314623,1830,West,Beauty,Lipstick,4,20313.69,16629.01,81254.76,14738.72,No
369,2024-09-26 11:20:47.314623,4675,East,Electronics,Headphones,2,28669.4,15010.3,57338.8,27318.2,No
370,2024-09-01 11:20:47.314623,2369,North,Sports,Dumbbell,2,49398.8,34164.98,98797.6,30467.64,Yes
371,2026-02-20 11:20:47.314623,1740,East,Electronics,Headphones,3,48235.23,35437.36,144705.69,38393.61,Yes
372,2025-06-21 11:20:47.314623,1116,South,Clothing,T-shirt,4,25550.06,13932.25,102200.24,46471.24,No
373,2025-05-31 11:20:47.314623,3838,South,Electronics,Tablet,4,4987.83,3096.91,19951.32,7563.68,No
374,2024-12-01 11:20:47.314623,2150,North,Home,Chair,2,35093.97,27929.1,70187.94,14329.74,No
375,2025-10-08 11:20:47.314623,2931,North,Electronics,Camera,1,13577.32,7787.44,13577.32,5789.88,No
376,2026-01-04 11:20:47.314623,2012,West,Sports,Bat,2,33539.85,18493.22,67079.7,30093.26,No
377,2025-02-07 11:20:47.314623,2664,South,Sports,Dumbbell,1,17717.43,10979.67,17717.43,6737.76,No
378,2025-09-28 11:20:47.314623,2081,East,Clothing,Shirt,3,35994.17,30364.13,107982.51,16890.12,No
379,2026-02-05 11:20:47.314623,5729,East,Beauty,Perfume,4,18492.66,14889.87,73970.64,14411.16,No
380,2024-09-14 11:20:47.314623,1512,North,Sports,Racket,2,47071.52,38161.85,94143.04,17819.34,No
381,2025-12-14 11:20:47.314623,3849,East,Clothing,Shoes,3,7006.31,4406.85,21018.93,7798.38,No
382,2024-09-25 11:20:47.314623,1559,South,Sports,Dumbbell,4,3606.56,1946.01,14426.24,6642.2,No
383,2026-02-23 11:20:47.314623,4672,East,Sports,Bat,1,39103.72,20051.65,39103.72,19052.07,No
384,2026-02-08 11:20:47.314623,5583,West,Beauty,Cream,3,20186.03,14826.22,60558.09,16079.43,No
385,2024-10-08 11:20:47.314623,5992,East,Home,Mixer,3,23385.66,18262.19,70156.98,15370.41,No
386,2025-06-11 11:20:47.314623,4343,South,Clothing,T-shirt,2,46704.1,30411.68,93408.2,32584.84,No
387,2025-03-03 11:20:47.314623,5070,North,Sports,Dumbbell,3,29578.05,21046.1,88734.15,25595.85,No
388,2024-08-02 11:20:47.314623,5799,West,Sports,Football,3,33076.5,20229.64,99229.5,38540.58,No
389,2025-03-04 11:20:47.314623,2470,West,Electronics,Laptop,2,1169.4,755.11,2338.8,828.58,No
390,2024-08-24 11:20:47.314623,1580,West,Home,Cookware,3,33591.62,26602.09,100774.86,20968.59,No
391,2024-11-16 11:20:47.314623,3294,East,Beauty,Cream,1,19539.98,15383.59,19539.98,4156.39,No
392,2025-11-15 11:20:47.314623,4147,East,Clothing,Shirt,2,23118.68,11819.12,46237.36,22599.12,Yes
393,2025-03-05 11:20:47.314623,5249,East,Sports,Treadmill,1,40440.9,35494.68,40440.9,4946.22,No
394,2025-12-04 11:20:47.314623,2679,West,Clothing,Shirt,2,26284.92,15970.84,52569.84,20628.16,No
395,2024-10-22 11:20:47.314623,4506,East,Beauty,Facewash,4,49346.17,42587.45,197384.68,27034.88,No
396,2026-01-27 11:20:47.314623,3744,West,Home,Table,3,39881.19,28106.62,119643.57,35323.71,No
397,2024-12-14 11:20:47.314623,4356,West,Electronics,Camera,4,36483.86,25526.76,145935.44,43828.4,No
398,2025-09-10 11:20:47.314623,5045,East,Home,Cookware,1,29516.6,20078.53,29516.6,9438.07,No
399,2025-02-18 11:20:47.314623,2243,North,Electronics,Mobile,4,20737.36,18020.16,82949.44,10868.8,No
400,2024-12-17 11:20:47.314623,4118,West,Clothing,Jeans,1,2833.04,1652.35,2833.04,1180.69,No
401,2026-01-01 11:20:47.314623,3141,East,Home,Cookware,4,1121.1,834.84,4484.4,1145.04,No
402,2024-07-09 11:20:47.314623,4059,South,Home,Table,1,2528.59,1585.71,2528.59,942.88,No
403,2025-10-09 11:20:47.314623,5548,North,Home,Mixer,3,47950.05,41529.32,143850.15,19262.19,No
404,2025-08-21 11:20:47.314623,3959,South,Beauty,Cream,4,16295.96,9251.81,65183.84,28176.6,No
405,2025-04-06 11:20:47.314623,3265,East,Clothing,Shirt,1,35090.35,27036.27,35090.35,8054.08,Yes
406,2025-05-27 11:20:47.314623,3479,North,Electronics,Tablet,1,29796.87,19925.27,29796.87,9871.6,No
407,2024-11-14 11:20:47.314623,5646,East,Home,Table,4,28669.05,21917.18,114676.2,27007.48,No
408,2024-06-03 11:20:47.314623,2635,South,Clothing,Shoes,4,29046.23,16354.28,116184.92,50767.8,No
409,2025-08-11 11:20:47.314623,2757,South,Beauty,Lipstick,4,15254.33,10029.17,61017.32,20900.64,No
410,2025-12-18 11:20:47.314623,5452,East,Beauty,Lipstick,3,44349.32,24077.47,133047.96,60815.55,No
411,2025-04-06 11:20:47.314623,3070,East,Clothing,Shoes,3,45976.47,40804.61,137929.41,15515.58,No
412,2025-01-28 11:20:47.314623,3849,North,Electronics,Laptop,3,32297.38,18913.25,96892.14,40152.39,Yes
413,2025-05-27 11:20:47.314623,4251,North,Clothing,Jeans,4,43224.67,38785.08,172898.68,17758.36,No
414,2025-02-02 11:20:47.314623,4730,East,Clothing,Shoes,1,3187.05,2127.03,3187.05,1060.02,No
415,2024-03-02 11:20:47.314623,3489,North,Sports,Racket,1,5199.48,2748.55,5199.48,2450.93,No
416,2026-02-20 11:20:47.314623,2631,West,Beauty,Cream,1,28041.5,14217.88,28041.5,13823.62,No
417,2024-09-19 11:20:47.314623,3816,North,Electronics,Tablet,2,42356.05,31325.8,84712.1,22060.5,No
418,2025-04-16 11:20:47.314623,2015,West,Sports,Racket,4,15908.38,11865.93,63633.52,16169.8,No
419,2024-04-11 11:20:47.314623,2348,North,Clothing,T-shirt,1,27493.18,19517.88,27493.18,7975.3,Yes
420,2024-11-08 11:20:47.314623,5611,South,Beauty,Perfume,4,696.03,366.5,2784.12,1318.12,No
421,2024-11-28 11:20:47.314623,4087,South,Sports,Dumbbell,4,49334.17,31208.88,197336.68,72501.16,No
422,2024-10-13 11:20:47.314623,3839,East,Sports,Football,1,38395.65,24712.53,38395.65,13683.12,No
423,2024-09-06 11:20:47.314623,1335,North,Electronics,Headphones,4,18198.67,14230.03,72794.68,15874.56,No
424,2025-10-27 11:20:47.314623,5592,East,Clothing,T-shirt,2,49154.04,32812.38,98308.08,32683.32,No
425,2024-09-11 11:20:47.314623,1895,South,Electronics,Camera,2,4802.91,3502.22,9605.82,2601.38,No
426,2024-09-09 11:20:47.314623,4546,North,Sports,Racket,1,23315.95,14328.4,23315.95,8987.55,No
427,2025-08-14 11:20:47.314623,1851,West,Sports,Bat,4,3130.79,2474.55,12523.16,2624.96,No
428,2025-12-26 11:20:47.314623,2687,North,Electronics,Camera,2,16881.26,8756.42,33762.52,16249.68,No
429,2024-06-02 11:20:47.314623,2931,South,Sports,Treadmill,1,11124.34,9960.75,11124.34,1163.59,No
430,2024-12-06 11:20:47.314623,4746,North,Home,Cookware,3,15964.23,12078.49,47892.69,11657.22,No
431,2024-09-28 11:20:47.314623,3427,North,Beauty,Cream,3,47380.98,26511.77,142142.94,62607.63,No
432,2024-08-02 11:20:47.314623,2568,East,Clothing,Jeans,3,21473.91,16899.89,64421.73,13722.06,No
433,2025-10-03 11:20:47.314623,5000,East,Beauty,Perfume,3,16378.07,13341.95,49134.21,9108.36,No
434,2025-12-19 11:20:47.314623,3738,South,Clothing,Jeans,2,32110.46,26184.1,64220.92,11852.72,Yes
435,2024-02-28 11:20:47.314623,4498,East,Sports,Racket,1,34231.79,20822.95,34231.79,13408.84,No
436,2025-11-07 11:20:47.314623,4913,East,Electronics,Mobile,2,49191.69,43458.65,98383.38,11466.08,No
437,2025-07-30 11:20:47.314623,2066,North,Electronics,Tablet,3,27393.68,13891.2,82181.04,40507.44,No
438,2025-08-12 11:20:47.314623,5380,East,Sports,Treadmill,4,37677.67,24563.42,150710.68,52457.0,No
439,2024-11-08 11:20:47.314623,3444,East,Clothing,Jacket,3,19231.82,10417.63,57695.46,26442.57,No
440,2024-08-14 11:20:47.314623,5107,North,Sports,Bat,4,8717.43,5700.71,34869.72,12066.88,Yes
441,2025-03-30 11:20:47.314623,4373,East,Clothing,Shoes,1,21605.8,11297.46,21605.8,10308.34,No
442,2025-11-30 11:20:47.314623,4969,East,Sports,Bat,2,21055.04,15959.55,42110.08,10190.98,No
443,2025-11-26 11:20:47.314623,3546,West,Sports,Football,4,21146.55,11101.61,84586.2,40179.76,No
444,2025-10-13 11:20:47.314623,1753,South,Sports,Treadmill,3,34831.95,25996.43,104495.85,26506.56,No
445,2025-10-28 11:20:47.314623,3082,North,Electronics,Laptop,2,20415.93,12119.58,40831.86,16592.7,No
446,2025-04-29 11:20:47.314623,3774,East,Clothing,Shirt,4,47717.3,27278.03,190869.2,81757.08,No
447,2025-02-03 11:20:47.314623,3896,East,Sports,Bat,1,49140.93,31391.24,49140.93,17749.69,No
448,2024-07-21 11:20:47.314623,5185,East,Beauty,Shampoo,4,26263.4,19865.23,105053.6,25592.68,No
449,2025-04-04 11:20:47.314623,1775,East,Beauty,Facewash,4,28010.51,20483.53,112042.04,30107.92,No
450,2025-05-06 11:20:47.314623,2625,North,Electronics,Camera,1,20499.79,15829.7,20499.79,4670.09,No
451,2024-08-04 11:20:47.314623,4069,East,Home,Sofa,2,17908.56,15537.33,35817.12,4742.46,No
452,2024-04-16 11:20:47.314623,1417,South,Electronics,Camera,1,49269.26,28641.27,49269.26,20627.99,No
453,2024-07-21 11:20:47.314623,1114,South,Home,Mixer,2,2224.71,1480.19,4449.42,1489.04,Yes
454,2024-10-23 11:20:47.314623,1616,East,Electronics,Laptop,2,20622.29,12503.88,41244.58,16236.82,Yes
455,2024-06-18 11:20:47.314623,4974,East,Beauty,Perfume,2,7736.75,5682.95,15473.5,4107.6,No
456,2025-09-19 11:20:47.314623,4267,North,Sports,Football,4,36368.76,22307.15,145475.04,56246.44,No
457,2024-05-29 11:20:47.314623,1825,West,Clothing,Shirt,3,9883.39,7147.73,29650.17,8206.98,No
458,2025-08-29 11:20:47.314623,2516,North,Sports,Bat,3,44255.36,36699.44,132766.08,22667.76,No
459,2025-10-14 11:20:47.314623,4146,North,Beauty,Lipstick,4,18849.0,13578.41,75396.0,21082.36,No
460,2024-05-05 11:20:47.314623,1412,South,Clothing,Shoes,2,45874.01,38316.34,91748.02,15115.34,No
461,2025-05-30 11:20:47.314623,1728,South,Home,Chair,1,49330.81,36728.77,49330.81,12602.04,No
462,2025-11-16 11:20:47.314623,4348,West,Home,Chair,1,38604.34,32741.11,38604.34,5863.23,No
463,2024-08-03 11:20:47.314623,3808,East,Beauty,Lipstick,3,31233.27,27240.62,93699.81,11977.95,No
464,2025-03-27 11:20:47.314623,1675,West,Clothing,T-shirt,2,7665.1,5389.52,15330.2,4551.16,No
465,2024-05-18 11:20:47.314623,4465,East,Sports,Dumbbell,4,46666.4,38091.84,186665.6,34298.24,No
